,Transaction ID,Sender Address,Receiver Address,Amount Transferred,Timestamp,Transaction Type,Fraudulent Label,Suspicious Transaction Flags,Block Hash,Block Number,Mining Pool Information,Account Creation Date,Account Activity Level,Account Age,Account Balance,Account Reputation Score,Transaction Volume,Transaction Frequency,Number of Distinct Counterparties,Time Between Transactions,Number of Transactions per Day,Pattern Consistency,Shared IP Address,Device Information,Account Linking,Geographical Location,Device Fingerprinting
332,TX000333,ACC000394,ACC000219,51.07,2025-02-26 19:54:59.345715,Regular Transfer,0,0,BLOCK000333,797298,PoolC,2024-06-24 19:16:59.359776,Medium,279,5038.15,28,3828.15,52,40,1.3713455883180978,10,1,94.53.8.240,DeviceD,1,Oceania,Fingerprint_393
333,TX000334,ACC000055,ACC000206,51.88,2025-02-27 15:34:59.345715,Smart Contract Interaction,0,0,BLOCK000334,357374,PoolA,2024-03-26 19:16:59.358697,High,187,2326.49,5,7446.23,95,42,15.808584955224152,5,1,165.8.63.26,DeviceD,1,Oceania,Fingerprint_54
334,TX000335,ACC000437,ACC000339,58.06,2025-02-27 02:49:59.345715,Smart Contract Interaction,1,0,BLOCK000335,258975,PoolC,2024-04-02 19:16:59.359776,Low,107,9672.78,73,8727.14,19,2,5.693768605884095,6,1,220.8.39.52,DeviceA,0,US,Fingerprint_436
335,TX000336,ACC000430,ACC000119,57.53,2025-02-27 17:05:59.345715,Regular Transfer,1,1,BLOCK000336,889794,PoolB,2024-12-10 19:16:59.359776,Low,145,1214.43,49,4984.84,17,31,4.481751494595656,4,0,214.174.0.246,DeviceA,0,Oceania,Fingerprint_429
336,TX000337,ACC000112,ACC000223,44.58,2025-02-27 07:47:59.345715,Regular Transfer,0,0,BLOCK000337,890109,PoolA,2024-09-11 19:16:59.359776,Medium,48,8254.57,20,4144.18,88,19,4.048625610909067,9,0,208.89.205.190,DeviceC,0,EU,Fingerprint_111
337,TX000338,ACC000409,ACC000143,39.12,2025-02-27 09:49:59.345715,Smart Contract Interaction,1,0,BLOCK000338,655378,PoolA,2024-08-18 19:16:59.359776,Low,100,3731.11,77,5821.01,65,11,1.3645506790288535,6,0,73.75.63.188,DeviceA,1,Africa,Fingerprint_408
338,TX000339,ACC000231,ACC000375,77.24,2025-02-26 21:24:59.345715,Regular Transfer,1,0,BLOCK000339,542207,PoolD,2024-11-02 19:16:59.359776,High,19,3928.85,61,2302.17,23,1,22.89704341691779,6,0,137.187.133.245,DeviceA,1,Africa,Fingerprint_230
339,TX000340,ACC000153,ACC000225,58.86,2025-02-27 08:10:59.345715,Regular Transfer,0,0,BLOCK000340,925455,PoolB,2024-11-10 19:16:59.359776,High,221,7662.02,80,7031.13,83,7,15.396199607260579,8,1,227.59.51.84,DeviceB,0,EU,Fingerprint_152
340,TX000341,ACC000398,ACC000268,50.05,2025-02-27 09:48:59.345715,Regular Transfer,1,1,BLOCK000341,339266,PoolA,2024-06-24 19:16:59.359776,High,13,4665.53,84,2857.72,93,40,3.3015185457294067,8,1,108.198.98.149,DeviceB,1,EU,Fingerprint_397
341,TX000342,ACC000114,ACC000155,34.5,2025-02-27 10:21:59.345715,Smart Contract Interaction,0,0,BLOCK000342,244697,PoolC,2024-10-05 19:16:59.359776,Medium,239,9935.4,67,1569.15,72,8,5.77783705468836,4,0,253.208.184.221,DeviceA,0,EU,Fingerprint_113
342,TX000343,ACC000012,ACC000405,2.47,2025-02-26 20:52:59.345715,Smart Contract Interaction,1,0,BLOCK000343,940715,PoolA,2024-04-09 19:16:59.358697,Low,83,9618.71,22,1924.13,45,33,8.590590758374466,6,0,255.153.250.160,DeviceC,1,US,Fingerprint_11
343,TX000344,ACC000097,ACC000235,10.46,2025-02-26 21:01:59.345715,Regular Transfer,1,0,BLOCK000344,549653,PoolA,2024-03-25 19:16:59.359776,Medium,359,3171.9,48,4893.13,68,6,6.627921647501419,5,0,134.233.104.61,DeviceB,1,US,Fingerprint_96
344,TX000345,ACC000165,ACC000418,41.6,2025-02-27 09:04:59.345715,Regular Transfer,1,1,BLOCK000345,533491,PoolC,2024-06-08 19:16:59.359776,High,43,4681.5,29,1849.55,74,16,20.826687493872356,1,1,68.200.5.190,DeviceA,0,EU,Fingerprint_164
345,TX000346,ACC000433,ACC000184,96.17,2025-02-27 12:50:59.345715,Smart Contract Interaction,0,1,BLOCK000346,529191,PoolA,2024-11-23 19:16:59.359776,High,48,7169.51,36,8359.8,7,21,9.396564231952878,7,0,205.182.49.194,DeviceD,0,Oceania,Fingerprint_432
346,TX000347,ACC000484,ACC000474,11.62,2025-02-27 14:08:59.345715,Regular Transfer,1,0,BLOCK000347,581037,PoolD,2024-06-28 19:16:59.359776,High,111,4639.64,1,2185.11,41,4,7.492894905798972,2,0,133.81.43.75,DeviceB,0,Asia,Fingerprint_483
347,TX000348,ACC000140,ACC000493,94.07,2025-02-27 01:36:59.345715,Smart Contract Interaction,0,0,BLOCK000348,993796,PoolB,2024-07-13 19:16:59.359776,Low,280,5841.3,24,8264.68,25,3,6.790198887548489,3,1,48.232.194.172,DeviceD,0,US,Fingerprint_139
348,TX000349,ACC000321,ACC000231,14.18,2025-02-27 11:03:59.345715,Regular Transfer,0,0,BLOCK000349,641228,PoolA,2024-04-22 19:16:59.359776,Medium,361,2762.47,9,6399.04,50,32,18.965597032975268,3,1,55.229.64.76,DeviceD,0,US,Fingerprint_320
349,TX000350,ACC000200,ACC000141,31.2,2025-02-27 17:19:59.345715,Regular Transfer,1,0,BLOCK000350,933206,PoolA,2024-05-19 19:16:59.359776,Low,6,1183.26,43,1050.16,70,13,8.252972873622781,4,0,218.250.55.243,DeviceD,0,Oceania,Fingerprint_199
350,TX000351,ACC000491,ACC000191,45.54,2025-02-26 22:47:59.345715,Smart Contract Interaction,0,0,BLOCK000351,815337,PoolC,2024-11-23 19:16:59.359776,High,113,340.84,27,4791.32,87,26,11.62943075129536,10,1,185.140.76.207,DeviceB,0,Asia,Fingerprint_490
351,TX000352,ACC000269,ACC000264,20.69,2025-02-27 05:28:59.345715,Smart Contract Interaction,0,1,BLOCK000352,479347,PoolB,2024-07-31 19:16:59.359776,Low,220,6800.46,55,7128.91,2,22,9.308281092475207,8,1,180.169.99.158,DeviceD,1,Asia,Fingerprint_268
352,TX000353,ACC000470,ACC000484,48.3,2025-02-26 20:43:59.345715,Smart Contract Interaction,0,0,BLOCK000353,131208,PoolA,2024-11-24 19:16:59.359776,Low,280,1416.86,98,7227.44,88,17,13.419680106702465,2,1,118.64.123.25,DeviceC,0,EU,Fingerprint_469
353,TX000354,ACC000058,ACC000409,47.62,2025-02-27 08:21:59.345715,Regular Transfer,1,1,BLOCK000354,564077,PoolD,2024-04-01 19:16:59.358697,Medium,37,2121.75,20,9405.4,61,11,13.036760640221381,5,1,165.202.91.167,DeviceD,1,Oceania,Fingerprint_57
354,TX000355,ACC000486,ACC000401,43.82,2025-02-26 20:01:59.345715,Regular Transfer,0,0,BLOCK000355,252656,PoolD,2024-05-16 19:16:59.359776,Medium,59,1481.67,4,7492.97,18,26,6.7449122607941785,8,0,77.89.147.21,DeviceA,1,Oceania,Fingerprint_485
355,TX000356,ACC000090,ACC000070,69.68,2025-02-27 14:29:59.345715,Smart Contract Interaction,1,0,BLOCK000356,907562,PoolA,2024-11-06 19:16:59.358697,High,135,5275.14,80,4505.57,50,8,23.118092129374585,10,1,39.54.0.15,DeviceA,1,Asia,Fingerprint_89
356,TX000357,ACC000482,ACC000126,31.9,2025-02-27 18:23:59.345715,Smart Contract Interaction,0,1,BLOCK000357,110431,PoolA,2024-12-25 19:16:59.359776,Low,263,3858.21,2,6084.73,50,31,18.09326046839469,4,0,13.76.180.160,DeviceD,1,Oceania,Fingerprint_481
357,TX000358,ACC000133,ACC000321,30.03,2025-02-26 20:53:59.345715,Regular Transfer,0,0,BLOCK000358,852485,PoolB,2024-04-21 19:16:59.359776,Low,109,3795.56,23,3942.33,23,23,17.559573429747687,2,1,106.155.219.244,DeviceD,0,US,Fingerprint_132
358,TX000359,ACC000055,ACC000438,81.02,2025-02-27 02:17:59.345715,Regular Transfer,1,0,BLOCK000359,945411,PoolC,2024-03-26 19:16:59.358697,High,187,2326.49,5,7446.23,95,42,15.808584955224152,5,1,165.8.63.26,DeviceD,1,Oceania,Fingerprint_54
359,TX000360,ACC000218,ACC000278,11.52,2025-02-27 09:10:59.345715,Smart Contract Interaction,1,0,BLOCK000360,642479,PoolB,2024-11-03 19:16:59.359776,Medium,59,1091.85,72,9188.15,52,45,10.832461969488554,2,1,226.76.196.194,DeviceD,1,Oceania,Fingerprint_217
360,TX000361,ACC000365,ACC000052,84.92,2025-02-27 10:24:59.345715,Regular Transfer,1,0,BLOCK000361,172961,PoolC,2024-03-22 19:16:59.359776,Medium,265,321.37,100,434.4,90,15,3.831532286000373,6,1,179.15.174.199,DeviceC,1,US,Fingerprint_364
361,TX000362,ACC000157,ACC000423,64.8,2025-02-27 04:58:59.345715,Regular Transfer,1,0,BLOCK000362,188896,PoolD,2024-04-13 19:16:59.359776,Low,109,2423.76,10,8219.05,51,41,1.1498975779248273,2,1,17.142.223.216,DeviceA,1,Asia,Fingerprint_156
362,TX000363,ACC000304,ACC000426,67.72,2025-02-27 05:27:59.345715,Regular Transfer,0,0,BLOCK000363,454737,PoolC,2024-10-19 19:16:59.359776,High,17,2063.08,23,6050.48,57,30,12.810508314258492,9,1,42.4.76.219,DeviceC,1,US,Fingerprint_303
363,TX000364,ACC000256,ACC000143,16.44,2025-02-27 06:00:59.345715,Regular Transfer,0,1,BLOCK000364,430096,PoolC,2024-12-30 19:16:59.359776,Medium,333,208.27,48,4754.14,12,39,11.080007550419966,8,1,152.59.211.195,DeviceA,1,Africa,Fingerprint_255
364,TX000365,ACC000193,ACC000382,98.39,2025-02-27 18:03:59.345715,Regular Transfer,0,0,BLOCK000365,521161,PoolC,2024-04-20 19:16:59.359776,Low,83,1101.99,14,1776.28,8,17,7.045674524125294,7,1,172.93.254.191,DeviceA,1,Oceania,Fingerprint_192
365,TX000366,ACC000289,ACC000137,24.4,2025-02-26 23:21:59.345715,Smart Contract Interaction,0,0,BLOCK000366,909891,PoolB,2024-08-28 19:16:59.359776,High,54,8651.28,29,8978.5,37,41,9.589910271559871,6,1,222.247.139.168,DeviceA,1,EU,Fingerprint_288
366,TX000367,ACC000128,ACC000453,17.45,2025-02-26 23:44:59.345715,Regular Transfer,0,0,BLOCK000367,272306,PoolA,2024-12-11 19:16:59.359776,Medium,34,480.03,52,336.92,79,2,14.760756710218676,7,0,12.8.15.151,DeviceA,0,EU,Fingerprint_127
367,TX000368,ACC000355,ACC000074,16.02,2025-02-27 12:47:59.345715,Regular Transfer,1,1,BLOCK000368,555157,PoolA,2024-09-23 19:16:59.359776,Medium,202,5019.93,17,8470.27,60,43,16.1378419980598,10,1,104.83.185.49,DeviceD,1,US,Fingerprint_354
368,TX000369,ACC000001,ACC000219,55.99,2025-02-27 07:33:59.345715,Regular Transfer,1,1,BLOCK000369,164454,PoolA,2024-11-29 19:16:59.358697,Low,78,7080.84,20,4460.35,13,48,20.48261880902558,1,0,101.134.73.96,DeviceC,1,Oceania,Fingerprint_0
369,TX000370,ACC000463,ACC000474,95.85,2025-02-27 11:40:59.345715,Regular Transfer,0,1,BLOCK000370,512369,PoolB,2024-08-06 19:16:59.359776,High,17,2602.72,35,5293.43,1,44,20.709060459399485,7,0,231.80.110.229,DeviceA,1,Oceania,Fingerprint_462
370,TX000371,ACC000270,ACC000112,23.19,2025-02-26 19:50:59.345715,Smart Contract Interaction,0,0,BLOCK000371,896070,PoolD,2025-01-24 19:16:59.359776,Medium,192,2906.59,89,484.25,28,21,18.7721687201733,2,1,84.5.51.74,DeviceB,0,Africa,Fingerprint_269
371,TX000372,ACC000360,ACC000226,40.51,2025-02-27 01:01:59.345715,Smart Contract Interaction,1,0,BLOCK000372,138895,PoolC,2024-06-23 19:16:59.359776,Low,326,1426.44,70,518.62,49,21,22.157200001153527,10,0,62.246.142.42,DeviceD,1,Oceania,Fingerprint_359
372,TX000373,ACC000371,ACC000175,18.45,2025-02-26 21:28:59.345715,Smart Contract Interaction,0,0,BLOCK000373,792244,PoolD,2024-11-13 19:16:59.359776,Medium,65,9041.63,83,8778.55,54,29,2.131928714191054,6,0,181.8.190.173,DeviceC,1,Oceania,Fingerprint_370
373,TX000374,ACC000336,ACC000014,64.05,2025-02-27 03:01:59.345715,Smart Contract Interaction,0,0,BLOCK000374,772625,PoolD,2025-01-22 19:16:59.359776,High,213,5231.86,37,7826.29,71,12,16.033092113615893,1,0,1.53.247.103,DeviceC,1,US,Fingerprint_335
374,TX000375,ACC000183,ACC000027,43.22,2025-02-26 20:20:59.345715,Smart Contract Interaction,1,0,BLOCK000375,258284,PoolB,2024-03-10 19:16:59.359776,High,176,2030.21,30,7336.75,79,6,4.950877715678644,8,1,240.249.197.70,DeviceB,0,Asia,Fingerprint_182
375,TX000376,ACC000035,ACC000252,2.93,2025-02-27 07:01:59.345715,Regular Transfer,1,0,BLOCK000376,702466,PoolC,2024-06-15 19:16:59.358697,Low,79,6038.82,77,806.79,14,19,17.40081326005484,6,0,160.243.143.174,DeviceD,0,EU,Fingerprint_34
376,TX000377,ACC000333,ACC000118,61.41,2025-02-27 01:57:59.345715,Regular Transfer,0,0,BLOCK000377,160617,PoolC,2024-11-10 19:16:59.359776,Low,345,9272.33,46,9507.76,44,8,14.440659079807855,9,1,122.253.142.103,DeviceA,1,Africa,Fingerprint_332
377,TX000378,ACC000166,ACC000498,19.74,2025-02-27 09:01:59.345715,Regular Transfer,0,1,BLOCK000378,762288,PoolB,2024-10-27 19:16:59.359776,High,73,3850.6,6,7253.08,4,47,8.875929591590971,7,1,30.6.57.136,DeviceB,1,US,Fingerprint_165
378,TX000379,ACC000157,ACC000188,59.22,2025-02-27 13:27:59.345715,Regular Transfer,1,0,BLOCK000379,848022,PoolD,2024-04-13 19:16:59.359776,Low,109,2423.76,10,8219.05,51,41,1.1498975779248273,2,1,17.142.223.216,DeviceA,1,Asia,Fingerprint_156
379,TX000380,ACC000425,ACC000015,38.89,2025-02-26 20:49:59.345715,Smart Contract Interaction,0,0,BLOCK000380,937886,PoolB,2024-05-22 19:16:59.359776,Medium,236,5943.4,94,8396.9,68,30,15.203765753970714,8,0,137.189.130.50,DeviceC,0,Africa,Fingerprint_424
380,TX000381,ACC000360,ACC000466,70.48,2025-02-27 00:12:59.345715,Smart Contract Interaction,1,0,BLOCK000381,792439,PoolC,2024-06-23 19:16:59.359776,Low,326,1426.44,70,518.62,49,21,22.157200001153527,10,0,62.246.142.42,DeviceD,1,Oceania,Fingerprint_359
381,TX000382,ACC000151,ACC000420,20.59,2025-02-27 13:05:59.345715,Smart Contract Interaction,0,0,BLOCK000382,645027,PoolC,2025-01-24 19:16:59.359776,Low,32,4827.06,56,4413.33,35,6,16.59037874571293,2,1,192.22.154.93,DeviceC,0,Africa,Fingerprint_150
382,TX000383,ACC000155,ACC000325,75.24,2025-02-27 09:14:59.345715,Smart Contract Interaction,1,1,BLOCK000383,410089,PoolB,2024-11-16 19:16:59.359776,Low,110,3530.1,9,7264.7,83,47,18.402081197135384,8,1,254.187.220.10,DeviceD,0,EU,Fingerprint_154
383,TX000384,ACC000205,ACC000396,80.87,2025-02-27 15:56:59.345715,Regular Transfer,0,1,BLOCK000384,539673,PoolC,2025-01-21 19:16:59.359776,High,342,4308.48,97,493.48,95,33,22.619708011253664,7,1,216.104.20.30,DeviceD,1,EU,Fingerprint_204
384,TX000385,ACC000202,ACC000069,6.27,2025-02-27 03:11:59.345715,Regular Transfer,0,0,BLOCK000385,521530,PoolD,2024-05-01 19:16:59.359776,Medium,306,3544.27,33,5136.11,25,17,13.955587298061479,8,1,71.92.62.185,DeviceA,1,Asia,Fingerprint_201
385,TX000386,ACC000148,ACC000144,10.18,2025-02-27 14:53:59.345715,Smart Contract Interaction,1,1,BLOCK000386,813944,PoolA,2024-03-31 19:16:59.359776,Medium,17,4901.04,71,9115.67,65,26,7.076597794495539,9,1,169.218.56.79,DeviceA,1,US,Fingerprint_147
386,TX000387,ACC000064,ACC000415,87.2,2025-02-27 10:26:59.345715,Smart Contract Interaction,1,0,BLOCK000387,834831,PoolA,2024-12-21 19:16:59.358697,Low,132,6713.45,86,6527.2,12,44,12.131963764384931,3,1,175.35.252.205,DeviceC,1,EU,Fingerprint_63
387,TX000388,ACC000211,ACC000349,18.7,2025-02-27 00:11:59.345715,Regular Transfer,1,0,BLOCK000388,680502,PoolD,2024-08-05 19:16:59.359776,High,163,9280.2,42,3758.45,22,37,7.30676827913546,10,0,82.46.138.248,DeviceB,1,US,Fingerprint_210
388,TX000389,ACC000471,ACC000070,32.61,2025-02-27 13:01:59.345715,Smart Contract Interaction,1,1,BLOCK000389,419105,PoolC,2024-10-22 19:16:59.359776,Medium,3,7445.98,77,8814.24,51,46,23.008823157198876,5,0,37.123.42.173,DeviceC,1,US,Fingerprint_470
389,TX000390,ACC000339,ACC000353,45.76,2025-02-26 20:03:59.345715,Regular Transfer,0,1,BLOCK000390,856601,PoolB,2024-08-06 19:16:59.359776,High,14,1626.07,67,7683.53,12,50,22.28320058552058,4,1,232.148.233.22,DeviceC,1,US,Fingerprint_338
390,TX000391,ACC000452,ACC000225,26.24,2025-02-27 07:48:59.345715,Smart Contract Interaction,1,1,BLOCK000391,878774,PoolD,2024-11-28 19:16:59.359776,Low,325,2472.06,35,867.29,31,39,4.904025313541064,10,1,80.119.23.91,DeviceA,0,US,Fingerprint_451
391,TX000392,ACC000308,ACC000003,86.27,2025-02-26 20:55:59.345715,Regular Transfer,0,0,BLOCK000392,428933,PoolA,2025-01-08 19:16:59.359776,Low,109,1079.32,44,2229.55,46,38,15.954001984282163,10,0,44.20.84.158,DeviceC,0,EU,Fingerprint_307
392,TX000393,ACC000151,ACC000040,52.78,2025-02-27 16:13:59.345715,Regular Transfer,0,0,BLOCK000393,460875,PoolC,2025-01-24 19:16:59.359776,Low,32,4827.06,56,4413.33,35,6,16.59037874571293,2,1,192.22.154.93,DeviceC,0,Africa,Fingerprint_150
393,TX000394,ACC000274,ACC000128,63.91,2025-02-27 11:40:59.345715,Smart Contract Interaction,1,1,BLOCK000394,108286,PoolB,2024-10-19 19:16:59.359776,Medium,84,7752.57,14,2423.69,11,30,6.2366924628502485,9,0,145.188.26.63,DeviceC,1,US,Fingerprint_273
394,TX000395,ACC000001,ACC000418,59.7,2025-02-27 07:08:59.345715,Smart Contract Interaction,0,0,BLOCK000395,967176,PoolD,2024-11-29 19:16:59.358697,Low,78,7080.84,20,4460.35,13,48,20.48261880902558,1,0,101.134.73.96,DeviceC,1,Oceania,Fingerprint_0
395,TX000396,ACC000144,ACC000275,61.13,2025-02-27 11:38:59.345715,Regular Transfer,0,1,BLOCK000396,393371,PoolA,2024-04-21 19:16:59.359776,High,328,6682.35,64,7249.58,43,47,8.558706184236247,5,0,227.35.92.237,DeviceA,0,Asia,Fingerprint_143
396,TX000397,ACC000215,ACC000364,58.7,2025-02-27 08:47:59.345715,Smart Contract Interaction,0,0,BLOCK000397,653429,PoolD,2025-01-07 19:16:59.359776,Low,76,2759.26,30,4503.76,67,28,6.886374606045546,7,0,1.122.157.222,DeviceA,0,Asia,Fingerprint_214
397,TX000398,ACC000290,ACC000264,34.8,2025-02-27 04:54:59.345715,Smart Contract Interaction,0,1,BLOCK000398,740051,PoolB,2024-07-26 19:16:59.359776,Medium,46,8436.97,52,7662.97,23,32,14.011435650704495,6,1,153.255.207.26,DeviceD,0,Asia,Fingerprint_289
398,TX000399,ACC000328,ACC000056,84.55,2025-02-27 07:57:59.345715,Smart Contract Interaction,1,0,BLOCK000399,253995,PoolC,2024-11-22 19:16:59.359776,Low,138,5666.62,45,1192.12,45,8,9.968792419389247,6,0,254.237.203.165,DeviceA,0,Africa,Fingerprint_327
399,TX000400,ACC000233,ACC000145,61.74,2025-02-27 06:34:59.345715,Smart Contract Interaction,1,0,BLOCK000400,834312,PoolB,2024-12-02 19:16:59.359776,High,97,8240.69,34,1651.6,6,14,18.968242706109727,8,1,18.195.186.24,DeviceB,0,EU,Fingerprint_232
400,TX000401,ACC000222,ACC000151,81.38,2025-02-27 10:22:59.345715,Smart Contract Interaction,1,1,BLOCK000401,523559,PoolD,2024-12-21 19:16:59.359776,Medium,267,1151.88,4,8899.91,8,33,19.34191618818444,2,1,190.73.39.193,DeviceD,0,Asia,Fingerprint_221
401,TX000402,ACC000107,ACC000024,70.6,2025-02-26 23:16:59.345715,Regular Transfer,0,1,BLOCK000402,567863,PoolC,2024-08-13 19:16:59.359776,Medium,38,9104.72,86,6692.44,72,47,7.38196081743584,3,1,120.229.0.22,DeviceD,0,EU,Fingerprint_106
402,TX000403,ACC000237,ACC000210,29.75,2025-02-27 09:13:59.345715,Smart Contract Interaction,1,1,BLOCK000403,775156,PoolC,2024-11-29 19:16:59.359776,Low,86,2035.75,4,6753.61,89,9,6.746460880661607,7,0,223.142.95.117,DeviceD,0,EU,Fingerprint_236
403,TX000404,ACC000451,ACC000397,61.45,2025-02-27 03:26:59.345715,Smart Contract Interaction,0,0,BLOCK000404,315098,PoolA,2024-03-26 19:16:59.359776,High,161,5198.23,87,4314.45,24,8,17.61802249461193,4,0,10.140.98.88,DeviceD,0,US,Fingerprint_450
404,TX000405,ACC000399,ACC000229,8.48,2025-02-27 15:14:59.345715,Smart Contract Interaction,0,0,BLOCK000405,670871,PoolB,2024-03-05 19:16:59.359776,High,67,9614.47,55,2915.79,48,33,9.289026198922327,8,1,176.69.207.210,DeviceD,1,Africa,Fingerprint_398
405,TX000406,ACC000085,ACC000056,13.4,2025-02-27 03:12:59.345715,Regular Transfer,0,1,BLOCK000406,754688,PoolD,2024-07-22 19:16:59.358697,High,43,4617.72,9,9777.0,31,31,1.7553322029508505,3,1,117.129.111.12,DeviceA,1,US,Fingerprint_84
406,TX000407,ACC000043,ACC000453,11.79,2025-02-27 17:26:59.345715,Smart Contract Interaction,1,1,BLOCK000407,926636,PoolC,2024-04-28 19:16:59.358697,Medium,281,1859.15,67,3809.68,17,12,6.242114667923063,2,0,126.114.1.167,DeviceC,1,Asia,Fingerprint_42
407,TX000408,ACC000258,ACC000299,30.54,2025-02-26 21:36:59.345715,Regular Transfer,1,0,BLOCK000408,748216,PoolD,2025-01-25 19:16:59.359776,Medium,212,8812.58,87,1952.34,12,38,13.57145841080028,6,0,161.249.101.8,DeviceC,1,Asia,Fingerprint_257
408,TX000409,ACC000317,ACC000009,18.31,2025-02-26 23:20:59.345715,Smart Contract Interaction,1,1,BLOCK000409,783710,PoolA,2024-09-14 19:16:59.359776,Low,180,3488.45,84,2680.92,88,49,8.599877183732337,6,1,150.205.214.120,DeviceB,1,Asia,Fingerprint_316
409,TX000410,ACC000168,ACC000258,69.35,2025-02-26 23:27:59.345715,Regular Transfer,0,1,BLOCK000410,563621,PoolA,2024-07-31 19:16:59.359776,High,141,3404.5,69,7752.76,61,37,19.91882667840332,2,1,124.245.109.96,DeviceC,0,US,Fingerprint_167
410,TX000411,ACC000410,ACC000121,51.09,2025-02-26 22:04:59.345715,Smart Contract Interaction,0,1,BLOCK000411,831351,PoolD,2025-01-04 19:16:59.359776,High,275,6208.9,96,346.43,14,37,23.17739271609836,8,1,166.210.193.140,DeviceB,0,Africa,Fingerprint_409
411,TX000412,ACC000376,ACC000072,41.83,2025-02-27 16:50:59.345715,Regular Transfer,0,1,BLOCK000412,462021,PoolB,2025-01-09 19:16:59.359776,Medium,201,4358.16,63,7353.12,13,1,3.866934285578068,6,1,159.217.150.19,DeviceA,0,US,Fingerprint_375
412,TX000413,ACC000337,ACC000215,13.8,2025-02-27 03:08:59.345715,Regular Transfer,1,1,BLOCK000413,951266,PoolB,2024-09-29 19:16:59.359776,Low,17,2897.82,83,3399.55,96,11,5.607625698360351,8,1,108.75.170.140,DeviceC,1,Asia,Fingerprint_336
413,TX000414,ACC000113,ACC000308,38.38,2025-02-27 12:37:59.345715,Smart Contract Interaction,0,0,BLOCK000414,919528,PoolB,2024-11-15 19:16:59.359776,Low,179,1387.34,55,5099.76,16,3,7.963499660789202,5,0,239.177.149.75,DeviceD,1,Asia,Fingerprint_112
414,TX000415,ACC000100,ACC000121,18.58,2025-02-27 02:11:59.345715,Smart Contract Interaction,0,1,BLOCK000415,780271,PoolC,2024-09-12 19:16:59.359776,High,80,7746.13,73,2374.66,28,22,22.5356690657777,5,1,139.138.11.245,DeviceD,0,EU,Fingerprint_99
415,TX000416,ACC000013,ACC000209,63.55,2025-02-27 15:10:59.345715,Smart Contract Interaction,1,1,BLOCK000416,524154,PoolB,2024-10-15 19:16:59.358697,Low,257,1028.95,83,5116.52,81,1,16.955469315525885,1,1,97.116.87.21,DeviceB,0,US,Fingerprint_12
416,TX000417,ACC000123,ACC000333,69.35,2025-02-26 20:01:59.345715,Regular Transfer,0,1,BLOCK000417,913066,PoolA,2024-10-31 19:16:59.359776,Medium,204,49.41,4,7142.68,86,28,12.000878033618232,3,1,112.179.208.54,DeviceA,1,Asia,Fingerprint_122
417,TX000418,ACC000238,ACC000043,64.53,2025-02-27 06:14:59.345715,Smart Contract Interaction,0,0,BLOCK000418,306879,PoolC,2024-09-02 19:16:59.359776,High,308,6368.99,63,833.48,65,18,23.69937154616573,7,1,209.159.85.34,DeviceB,1,Asia,Fingerprint_237
418,TX000419,ACC000425,ACC000488,99.99,2025-02-27 01:10:59.345715,Regular Transfer,1,0,BLOCK000419,416178,PoolC,2024-05-22 19:16:59.359776,Medium,236,5943.4,94,8396.9,68,30,15.203765753970714,8,0,137.189.130.50,DeviceC,0,Africa,Fingerprint_424
419,TX000420,ACC000037,ACC000034,55.5,2025-02-27 09:04:59.345715,Smart Contract Interaction,1,1,BLOCK000420,188374,PoolB,2024-04-08 19:16:59.358697,High,322,9503.78,23,2902.54,28,25,4.5521496169705875,9,1,117.121.127.250,DeviceD,0,Asia,Fingerprint_36
420,TX000421,ACC000208,ACC000264,48.97,2025-02-27 05:09:59.345715,Regular Transfer,0,1,BLOCK000421,138766,PoolC,2025-01-25 19:16:59.359776,High,75,3697.81,26,2031.81,87,45,15.853232417430931,8,0,112.136.181.121,DeviceB,0,Asia,Fingerprint_207
421,TX000422,ACC000315,ACC000254,14.04,2025-02-27 17:25:59.345715,Smart Contract Interaction,1,0,BLOCK000422,663539,PoolD,2024-10-19 19:16:59.359776,High,241,1749.52,50,8109.4,58,49,23.870042614605588,5,1,16.201.173.83,DeviceC,0,Africa,Fingerprint_314
